order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivered_date,region,returned,request_date,return_reason,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,year_month,delivery_days,is_returned,net_sales
O101711,C15954,P219146,Fashion,42.73,0.2,2,Credit Card,24-10-2024,28-10-2024,West,No,,,68.37,7.89,16.04,38,Female,2024-10,4,0,68.37
O101712,C16103,P221901,Grocery,15.19,0.1,1,Debit Card,05-03-2025,12-03-2025,West,No,,,13.67,4.57,-3.48,30,Female,2025-03,7,0,13.67
O101713,C16102,P249966,Electronics,300.68,0.1,1,Credit Card,18-04-2024,22-04-2024,South,No,,,270.61,9.26,23.21,29,Female,2024-04,4,0,270.61
O101714,C12490,P203101,Beauty,3.17,0.1,2,Debit Card,01-03-2025,04-03-2025,North,No,,,5.71,2.3,0.27,54,Male,2025-03,3,0,5.71
O101715,C15886,P228727,Sports,192.51,0,1,Credit Card,27-11-2024,05-12-2024,South,No,,,192.51,8.98,48.77,43,Female,2024-11,8,0,192.51
O101716,C10327,P234422,Sports,32.08,0,1,UPI,25-12-2023,29-12-2023,West,No,,,32.08,5.07,4.55,39,Female,2023-12,4,0,32.08
O101717,C17221,P216515,Fashion,17.92,0,1,Debit Card,11-03-2025,16-03-2025,West,No,,,17.92,4.22,2.05,26,Male,2025-03,5,0,17.92
O101718,C16904,P224806,Toys,22.53,0,1,UPI,18-12-2023,23-12-2023,East,No,,,22.53,5.1,3.91,43,Other,2023-12,5,0,22.53
O101719,C13310,P233162,Toys,14.78,0,1,Credit Card,05-08-2024,11-08-2024,East,No,,,14.78,2.22,3.69,54,Male,2024-08,6,0,14.78
O101720,C13300,P240087,Home,122.5,0,1,PayPal,22-04-2025,25-04-2025,North,No,,,122.5,9.53,24.77,40,Male,2025-04,3,0,122.5
O101721,C16722,P203573,Beauty,19.86,0.05,3,Debit Card,04-08-2025,07-08-2025,Central,Yes,24-08-2025,Defective,56.6,8.2,17.27,23,Male,2025-08,3,1,0
O101722,C17218,P241941,Beauty,16.26,0,1,Debit Card,23-09-2024,28-09-2024,South,No,,,16.26,3.87,3.45,66,Male,2024-09,5,0,16.26
O101723,C17776,P239874,Grocery,9.69,0.1,1,Credit Card,25-03-2025,28-03-2025,North,No,,,8.72,3.81,-3.11,66,Male,2025-03,3,0,8.72
O101724,C13675,P225508,Grocery,3,0.05,1,PayPal,11-12-2024,16-12-2024,North,No,,,2.85,2.35,-2.12,24,Female,2024-12,5,0,2.85
O101725,C13054,P225985,Fashion,176.28,0,1,Credit Card,01-09-2024,09-09-2024,East,No,,,176.28,7.83,53.87,32,Male,2024-09,8,0,176.28
O101726,C15383,P243915,Fashion,47.04,0,4,COD,12-10-2024,17-10-2024,West,No,,,188.16,7.91,57.95,21,Female,2024-10,5,0,188.16
O101727,C17585,P205060,Grocery,5.45,0.05,1,Debit Card,01-01-2025,05-01-2025,South,No,,,5.18,2.26,-1.85,65,Male,2025-01,4,0,5.18
O101728,C17970,P249094,Fashion,66.35,0.1,1,Debit Card,22-03-2025,27-03-2025,South,No,,,59.72,6.22,14.68,52,Female,2025-03,5,0,59.72
O101729,C12143,P245610,Grocery,28.93,0.1,1,Debit Card,01-12-2023,05-12-2023,North,No,,,26.04,5.26,-3.18,48,Male,2023-12,4,0,26.04
O101730,C15207,P210933,Sports,44.58,0,1,UPI,13-02-2024,20-02-2024,Central,No,,,44.58,6.64,6.73,26,Female,2024-02,7,0,44.58
O101731,C17245,P206632,Electronics,177.5,0.3,2,Debit Card,05-08-2025,11-08-2025,South,No,,,248.5,6.8,23.02,37,Female,2025-08,6,0,248.5
O101732,C11311,P239523,Fashion,33.38,0,1,Debit Card,08-03-2024,13-03-2024,North,No,,,33.38,5.86,5.82,60,Male,2024-03,5,0,33.38
O101733,C13191,P243898,Home,42.26,0,1,Credit Card,21-06-2025,25-06-2025,South,No,,,42.26,6.82,5.01,50,Female,2025-06,4,0,42.26
O101734,C16957,P222973,Toys,34.64,0,1,Credit Card,02-09-2025,07-09-2025,Central,No,,,34.64,4.74,9.12,58,Female,2025-09,5,0,34.64
O101735,C12538,P205589,Fashion,48.14,0,1,Debit Card,20-05-2024,23-05-2024,North,Yes,25-05-2024,Missing/Wrong item,48.14,5.41,11.44,67,Male,2024-05,3,1,0
O101736,C13983,P211612,Fashion,7.89,0.05,1,Wallet,09-07-2025,15-07-2025,South,No,,,7.5,3.99,-1.37,36,Female,2025-07,6,0,7.5
O101737,C14547,P247611,Grocery,76.25,0,5,Debit Card,07-09-2024,15-09-2024,East,No,,,381.25,8.46,22.04,27,Female,2024-09,8,0,381.25
O101738,C15619,P218888,Electronics,328.07,0,4,Credit Card,29-07-2025,03-08-2025,East,Yes,10-08-2025,Not as described,1312.28,10.48,146.99,27,Female,2025-07,5,1,0
O101739,C10164,P219417,Beauty,57.06,0,3,Debit Card,02-06-2024,08-06-2024,East,No,,,171.18,7.09,69.94,53,Female,2024-06,6,0,171.18
O101740,C14277,P212015,Home,101.69,0.1,1,COD,22-09-2024,26-09-2024,South,No,,,91.52,5.7,19.93,23,Male,2024-09,4,0,91.52
O101741,C16612,P245440,Electronics,333.84,0,1,UPI,04-01-2024,10-01-2024,East,No,,,333.84,8.04,32.02,36,Female,2024-01,6,0,333.84
O101742,C15005,P235744,Electronics,246.95,0.05,1,COD,23-08-2024,29-08-2024,South,No,,,234.6,7.38,20.77,26,Male,2024-08,6,0,234.6
O101743,C16878,P217855,Home,82.35,0.1,2,Credit Card,17-08-2025,20-08-2025,North,No,,,148.23,5.78,35.72,46,Male,2025-08,3,0,148.23
O101744,C10822,P211891,Electronics,130.04,0.1,1,PayPal,06-11-2024,09-11-2024,North,No,,,117.04,6.98,7.06,18,Male,2024-11,3,0,117.04
O101745,C10943,P227762,Home,441,0.1,1,Debit Card,25-01-2025,29-01-2025,West,No,,,396.9,10.3,100.83,43,Female,2025-01,4,0,396.9
O101746,C16097,P206595,Beauty,7.92,0,1,COD,12-02-2025,18-02-2025,East,No,,,7.92,3.69,-0.13,58,Female,2025-02,6,0,7.92
O101747,C16150,P246172,Sports,83.49,0,1,Credit Card,11-10-2023,16-10-2023,Central,No,,,83.49,5.43,19.62,67,Male,2023-10,5,0,83.49
O101748,C14425,P228557,Beauty,5.23,0,1,Credit Card,12-07-2024,15-07-2024,North,No,,,5.23,2.29,0.06,19,Female,2024-07,3,0,5.23
O101749,C10774,P245593,Home,670.6,0.2,1,PayPal,02-12-2024,06-12-2024,South,No,,,536.48,11.66,138.55,63,Male,2024-12,4,0,536.48
O101750,C17840,P221936,Electronics,313.64,0,1,Credit Card,14-07-2025,17-07-2025,Central,No,,,313.64,8.59,29.05,38,Female,2025-07,3,0,313.64
O101751,C12198,P218281,Fashion,87.85,0.2,1,Debit Card,13-09-2023,17-09-2023,Central,No,,,70.28,5.07,19.53,66,Female,2023-09,4,0,70.28
O101752,C13156,P202192,Home,118.98,0.15,1,Credit Card,10-03-2025,16-03-2025,Central,No,,,101.13,7.82,20.5,19,Male,2025-03,6,0,101.13
O101753,C14242,P245032,Grocery,22.52,0.1,1,UPI,01-12-2024,07-12-2024,Central,No,,,20.27,1.96,-0.34,45,Female,2024-12,6,0,20.27
O101754,C13695,P233859,Fashion,42.59,0.05,2,Debit Card,23-11-2023,29-11-2023,East,No,,,80.92,6.11,22.21,69,Female,2023-11,6,0,80.92
O101755,C13452,P249851,Home,87.52,0,1,Debit Card,11-06-2024,15-06-2024,South,No,,,87.52,6.22,18.29,33,Female,2024-06,4,0,87.52
O101756,C10914,P242861,Sports,69.85,0,1,UPI,20-10-2023,24-10-2023,West,No,,,69.85,6.24,14.71,32,Female,2023-10,4,0,69.85
O101757,C15667,P234946,Sports,10.23,0,1,Credit Card,13-06-2025,16-06-2025,North,No,,,10.23,3.83,-0.76,28,Male,2025-06,3,0,10.23
O101758,C11308,P249884,Grocery,7.1,0,1,Credit Card,31-08-2025,04-09-2025,Central,No,,,7.1,4.49,-3.92,34,Female,2025-08,4,0,7.1
O101759,C16843,P246360,Fashion,154.24,0,1,Credit Card,13-07-2025,17-07-2025,South,No,,,154.24,5.66,48.32,56,Female,2025-07,4,0,154.24
O101760,C14177,P232309,Electronics,415.85,0.05,1,Debit Card,19-03-2025,24-03-2025,East,No,,,395.06,10.48,36.93,36,Male,2025-03,5,0,395.06
O101761,C10513,P241472,Fashion,128.76,0,1,Credit Card,18-02-2024,26-02-2024,South,No,,,128.76,8.27,36.8,67,Female,2024-02,8,0,128.76
O101762,C11920,P235455,Electronics,122.63,0,1,Credit Card,02-05-2025,07-05-2025,West,No,,,122.63,8.74,5.98,40,Female,2025-05,5,0,122.63
O101763,C16958,P228672,Beauty,19.55,0.05,4,COD,09-11-2023,13-11-2023,West,No,,,74.29,6.78,26.65,66,Male,2023-11,4,0,74.29
O101764,C16852,P203756,Grocery,1.46,0.1,1,COD,23-11-2024,28-11-2024,West,No,,,1.31,0.97,-0.87,38,Female,2024-11,5,0,1.31
O101765,C16035,P238829,Sports,121.14,0.05,2,Credit Card,24-12-2024,30-12-2024,East,No,,,230.17,7.66,61.39,21,Female,2024-12,6,0,230.17
O101766,C13594,P241391,Electronics,548.08,0.05,1,COD,03-07-2024,07-07-2024,West,No,,,520.68,8.52,53.96,28,Other,2024-07,4,0,520.68
O101767,C14841,P222918,Electronics,497.7,0,1,Debit Card,15-12-2023,19-12-2023,North,No,,,497.7,8.8,50.92,34,Female,2023-12,4,0,497.7
O101768,C17166,P204494,Grocery,2.2,0.05,4,COD,16-11-2023,21-11-2023,East,No,,,8.36,5.41,-4.74,20,Female,2023-11,5,0,8.36
O101769,C11409,P234047,Home,47.44,0,1,Credit Card,27-04-2025,03-05-2025,West,No,,,47.44,6.91,6.37,47,Female,2025-04,6,0,47.44
O101770,C14802,P206538,Grocery,15.04,0.05,4,Debit Card,21-05-2024,27-05-2024,East,No,,,57.15,5.53,-0.96,51,Male,2024-05,6,0,57.15
O101771,C14566,P202221,Sports,149.92,0,1,Credit Card,07-02-2025,14-02-2025,Central,No,,,149.92,5.16,39.82,66,Male,2025-02,7,0,149.92
O101772,C13190,P205164,Grocery,5.22,0.05,1,Wallet,29-07-2024,03-08-2024,West,No,,,4.96,3.12,-2.72,23,Female,2024-07,5,0,4.96
O101773,C14491,P233622,Toys,12.25,0,1,Credit Card,14-06-2024,18-06-2024,Central,No,,,12.25,4.3,0.6,68,Male,2024-06,4,0,12.25
O101774,C11555,P235980,Home,66.98,0,2,Debit Card,08-03-2025,13-03-2025,South,No,,,133.96,8.91,28.6,54,Male,2025-03,5,0,133.96
O101775,C16404,P219152,Sports,10.45,0,3,UPI,18-06-2024,22-06-2024,North,No,,,31.35,5.6,3.8,63,Male,2024-06,4,0,31.35
O101776,C10804,P214385,Home,123.13,0.05,1,Credit Card,10-02-2025,16-02-2025,East,No,,,116.97,7.74,25.01,64,Female,2025-02,6,0,116.97
O101777,C15029,P223612,Fashion,59.38,0,1,Credit Card,21-03-2025,29-03-2025,East,No,,,59.38,4.5,16.28,40,Female,2025-03,8,0,59.38
O101778,C11279,P212530,Fashion,20.91,0,4,Debit Card,09-06-2024,13-06-2024,West,No,,,83.64,7.04,22.23,21,Female,2024-06,4,0,83.64
O101779,C15853,P203340,Home,163.27,0.05,1,Debit Card,23-11-2023,26-11-2023,North,No,,,155.11,7.97,35.46,42,Male,2023-11,3,0,155.11
O101780,C15000,P223124,Electronics,140.37,0,3,COD,26-08-2024,29-08-2024,Central,No,,,421.11,10.29,40.24,51,Male,2024-08,3,0,421.11
O101781,C17393,P242579,Electronics,458.57,0,1,Credit Card,09-04-2025,14-04-2025,South,No,,,458.57,8.28,46.75,44,Male,2025-04,5,0,458.57
O101782,C15172,P233043,Home,90.45,0,2,Credit Card,06-12-2024,10-12-2024,Central,No,,,180.9,9.26,41.39,28,Other,2024-12,4,0,180.9
O101783,C17083,P212295,Grocery,28.06,0.2,1,UPI,04-06-2025,11-06-2025,West,No,,,22.45,5.63,-3.83,52,Male,2025-06,7,0,22.45
O101784,C15986,P220247,Beauty,22.28,0,1,UPI,07-04-2024,10-04-2024,North,No,,,22.28,6.6,3.43,56,Male,2024-04,3,0,22.28
O101785,C15619,P200714,Home,36.88,0.15,1,Credit Card,06-10-2023,12-10-2023,Central,No,,,31.35,4.34,4.44,45,Male,2023-10,6,0,31.35
O101786,C13577,P238822,Fashion,89.86,0.05,1,Credit Card,01-10-2023,07-10-2023,Central,No,,,85.37,7.9,21.98,31,Male,2023-10,6,0,85.37
O101787,C12901,P200809,Fashion,78.93,0,1,Debit Card,27-09-2023,03-10-2023,Central,No,,,78.93,5.55,22.08,56,Male,2023-09,6,0,78.93
O101788,C11387,P230144,Sports,18.65,0.1,1,UPI,29-08-2025,04-09-2025,South,No,,,16.78,2.54,2.49,32,Male,2025-08,6,0,16.78
O101789,C15399,P245983,Toys,2.97,0,1,COD,09-09-2025,16-09-2025,East,No,,,2.97,3.58,-2.39,18,Female,2025-09,7,0,2.97
O101790,C14688,P220362,Home,29.29,0,2,Debit Card,30-03-2025,05-04-2025,North,No,,,58.58,5.79,10.61,58,Female,2025-03,6,0,58.58
O101791,C12761,P241821,Beauty,48.73,0.05,1,Credit Card,14-05-2025,19-05-2025,West,No,,,46.29,6.54,14.29,63,Male,2025-05,5,0,46.29
O101792,C17325,P200036,Sports,47.98,0.05,1,Credit Card,28-02-2025,07-03-2025,East,No,,,45.58,5.44,8.23,29,Female,2025-02,7,0,45.58
O101793,C12679,P232402,Electronics,278.38,0,1,Credit Card,09-01-2025,13-01-2025,Central,No,,,278.38,9.55,23.86,26,Female,2025-01,4,0,278.38
O101794,C12106,P224498,Fashion,50.42,0,1,Credit Card,27-01-2025,31-01-2025,West,No,,,50.42,5.94,11.71,49,Female,2025-01,4,0,50.42
O101795,C17894,P228387,Sports,143.79,0.1,1,Wallet,20-11-2024,26-11-2024,West,No,,,129.41,7.58,31.24,58,Female,2024-11,6,0,129.41
O101796,C14223,P210273,Sports,184.22,0,1,Credit Card,20-05-2025,23-05-2025,North,No,,,184.22,8.53,46.74,67,Male,2025-05,3,0,184.22
O101797,C14831,P225030,Electronics,285.75,0,1,COD,04-10-2024,09-10-2024,South,No,,,285.75,9.15,25.14,27,Female,2024-10,5,0,285.75
O101798,C12768,P245267,Fashion,31.42,0,1,COD,31-01-2024,07-02-2024,West,No,,,31.42,4.86,6.14,64,Male,2024-01,7,0,31.42
O101799,C13953,P211403,Sports,31.44,0,1,UPI,15-10-2023,20-10-2023,South,No,,,31.44,4.72,4.71,23,Other,2023-10,5,0,31.44
O101800,C13186,P215037,Fashion,50.98,0,1,Credit Card,25-08-2024,29-08-2024,Central,No,,,50.98,5.09,12.75,57,Female,2024-08,4,0,50.98
O101801,C13280,P219039,Toys,17.7,0,1,Credit Card,13-01-2024,17-01-2024,South,No,,,17.7,4.11,2.97,27,Female,2024-01,4,0,17.7
O101802,C12573,P214017,Electronics,161.84,0,1,Credit Card,27-07-2024,31-07-2024,West,Yes,29-08-2024,Defective,161.84,8.49,10.93,30,Male,2024-07,4,1,0
O101803,C14616,P217365,Fashion,34.06,0.1,1,Credit Card,23-02-2025,27-02-2025,West,No,,,30.65,4.33,6.4,37,Male,2025-02,4,0,30.65
O101804,C12599,P247464,Fashion,71.17,0.15,1,UPI,04-04-2024,09-04-2024,West,No,,,60.49,7.56,13.61,51,Female,2024-04,5,0,60.49
O101805,C14033,P239215,Grocery,13.99,0,1,Debit Card,03-03-2025,06-03-2025,Central,No,,,13.99,4.05,-2.93,51,Male,2025-03,3,0,13.99
O101806,C10236,P212583,Toys,14.93,0,3,COD,24-07-2024,28-07-2024,South,No,,,44.79,5.97,11.95,44,Male,2024-07,4,0,44.79
O101807,C11304,P232919,Grocery,5.19,0.2,1,Debit Card,17-06-2025,20-06-2025,North,Yes,24-06-2025,Defective,4.15,2.27,-1.94,50,Male,2025-06,3,1,0
O101808,C13430,P247025,Home,155.18,0.05,3,PayPal,16-03-2024,21-03-2024,West,No,,,442.26,9.62,114.21,68,Male,2024-03,5,0,442.26
O101809,C17368,P244254,Toys,21.43,0,1,UPI,17-06-2025,22-06-2025,Central,No,,,21.43,4.31,4.26,68,Male,2025-06,5,0,21.43
O101810,C15877,P246275,Toys,14.05,0,4,Credit Card,19-04-2025,22-04-2025,North,No,,,56.2,4.07,18.41,64,Female,2025-04,3,0,56.2
O101811,C11301,P209514,Home,45.88,0.1,1,Credit Card,19-09-2023,23-09-2023,Central,No,,,41.29,6.58,4.98,48,Male,2023-09,4,0,41.29
O101812,C17402,P238416,Grocery,3.53,0.05,2,Credit Card,07-06-2025,12-06-2025,East,No,,,6.71,2.81,-2.27,62,Female,2025-06,5,0,6.71
O101813,C12541,P201511,Toys,10.15,0.15,1,Debit Card,26-03-2025,31-03-2025,West,No,,,8.63,4.48,-1.03,56,Female,2025-03,5,0,8.63
O101814,C12051,P218642,Grocery,32.52,0.1,1,Debit Card,12-07-2024,19-07-2024,East,No,,,29.27,3.91,-1.57,29,Female,2024-07,7,0,29.27
O101815,C16809,P216615,Toys,29.57,0.2,1,COD,12-10-2024,17-10-2024,West,No,,,23.66,3.68,5.78,52,Female,2024-10,5,0,23.66
O101816,C10441,P231589,Toys,45.6,0,1,Credit Card,26-01-2024,01-02-2024,West,No,,,45.6,5.69,12.55,42,Male,2024-01,6,0,45.6
O101817,C12076,P224225,Grocery,25.34,0,1,Wallet,25-02-2025,28-02-2025,Central,No,,,25.34,4.85,-2.82,59,Male,2025-02,3,0,25.34
O101818,C13180,P220846,Home,90.86,0,1,UPI,11-02-2024,14-02-2024,North,No,,,90.86,6.17,19.27,31,Male,2024-02,3,0,90.86
O101819,C12657,P229152,Toys,16.87,0,1,COD,25-09-2023,30-09-2023,West,No,,,16.87,3.59,3.16,30,Male,2023-09,5,0,16.87
O101820,C13798,P240517,Fashion,14.14,0,2,Credit Card,13-05-2024,19-05-2024,South,No,,,28.28,5.68,4.22,47,Female,2024-05,6,0,28.28
O101821,C10804,P200571,Sports,135.48,0.05,1,Wallet,17-04-2025,21-04-2025,South,No,,,128.71,9.13,29.48,65,Female,2025-04,4,0,128.71
O101822,C10074,P226188,Toys,12.78,0,1,Credit Card,11-08-2025,17-08-2025,South,No,,,12.78,3.55,1.56,56,Female,2025-08,6,0,12.78
O101823,C16981,P245000,Sports,27.29,0.1,1,Credit Card,20-10-2023,25-10-2023,South,No,,,24.56,4.57,2.8,41,Female,2023-10,5,0,24.56
O101824,C17313,P242530,Toys,3.97,0,1,Debit Card,22-08-2025,25-08-2025,Central,No,,,3.97,1,0.59,45,Male,2025-08,3,0,3.97
O101825,C12175,P213217,Home,166.84,0,2,Debit Card,25-09-2024,29-09-2024,Central,No,,,333.68,8.92,84.51,28,Female,2024-09,4,0,333.68
O101826,C13924,P241999,Beauty,19.13,0.05,1,COD,16-07-2025,22-07-2025,East,No,,,18.17,4.7,3.48,58,Female,2025-07,6,0,18.17
O101827,C12089,P206609,Electronics,52.94,0.2,1,COD,09-10-2023,14-10-2023,East,No,,,42.35,8.03,-2.95,33,Female,2023-10,5,0,42.35
O101828,C15475,P247397,Electronics,615.57,0.05,1,Credit Card,31-08-2025,04-09-2025,West,No,,,584.79,8.73,61.44,20,Male,2025-08,4,0,584.79
O101829,C10040,P245041,Sports,105.01,0,1,PayPal,24-09-2024,27-09-2024,North,No,,,105.01,9.05,22.45,25,Female,2024-09,3,0,105.01
O101830,C17077,P249322,Beauty,3.96,0,1,UPI,14-09-2023,17-09-2023,Central,No,,,3.96,1.68,0.1,44,Female,2023-09,3,0,3.96
O101831,C12081,P205151,Fashion,22.87,0.15,1,COD,21-08-2024,25-08-2024,North,No,,,19.44,4.03,2.77,52,Female,2024-08,4,0,19.44
O101832,C17184,P206406,Fashion,68.01,0.1,2,Credit Card,02-04-2024,07-04-2024,North,No,,,122.42,7.65,35.2,42,Male,2024-04,5,0,122.42
O101833,C15796,P247062,Fashion,7.99,0,4,COD,15-07-2024,18-07-2024,North,No,,,31.96,4.69,6.5,61,Male,2024-07,3,0,31.96
O101834,C17320,P214893,Sports,141.06,0,1,Credit Card,13-12-2023,16-12-2023,North,No,,,141.06,7.2,35.12,32,Female,2023-12,3,0,141.06
O101835,C17141,P232956,Beauty,20.22,0.05,1,COD,23-10-2024,27-10-2024,West,No,,,19.21,3.62,5.02,34,Female,2024-10,4,0,19.21
O101836,C15497,P245841,Electronics,546.34,0.1,1,COD,07-07-2024,11-07-2024,South,Yes,13-07-2024,Not as described,491.71,10.86,48.15,35,Female,2024-07,4,1,0
O101837,C14683,P207145,Sports,200.04,0,1,Credit Card,24-01-2024,28-01-2024,North,No,,,200.04,6.75,53.26,51,Female,2024-01,4,0,200.04
O101838,C11622,P238695,Fashion,76.78,0,1,Credit Card,08-08-2024,15-08-2024,East,No,,,76.78,4.51,22.36,60,Male,2024-08,7,0,76.78
O101839,C17796,P233367,Sports,17.99,0.05,1,Credit Card,20-10-2024,24-10-2024,West,No,,,17.09,4.19,0.94,38,Female,2024-10,4,0,17.09
O101840,C10341,P213133,Electronics,250.49,0,4,COD,29-06-2024,02-07-2024,Central,No,,,1001.96,11.31,108.93,48,Female,2024-06,3,0,1001.96
O101841,C14052,P212209,Grocery,6.05,0,1,Debit Card,24-07-2025,28-07-2025,North,No,,,6.05,2.69,-2.21,43,Female,2025-07,4,0,6.05
O101842,C12074,P244292,Electronics,280.84,0,1,UPI,27-11-2024,04-12-2024,South,No,,,280.84,8.26,25.44,65,Female,2024-11,7,0,280.84
O101843,C17992,P247085,Sports,341.93,0.05,1,UPI,17-11-2024,21-11-2024,South,No,,,324.83,9.14,88.31,26,Male,2024-11,4,0,324.83
O101844,C17454,P226965,Beauty,6.25,0,1,UPI,14-01-2025,20-01-2025,East,No,,,6.25,2.58,0.23,52,Other,2025-01,6,0,6.25
O101845,C10645,P209145,Electronics,702.25,0,3,Credit Card,25-03-2024,29-03-2024,North,No,,,2106.75,12.39,240.42,54,Male,2024-03,4,0,2106.75
O101846,C14826,P247125,Electronics,1575.66,0.1,1,Credit Card,22-08-2025,27-08-2025,South,No,,,1418.09,11.82,158.35,51,Other,2025-08,5,0,1418.09
O101847,C14263,P242585,Home,616.64,0,1,Credit Card,11-06-2024,18-06-2024,West,No,,,616.64,7.73,164.93,36,Female,2024-06,7,0,616.64
O101848,C10609,P234638,Toys,33.33,0.05,1,PayPal,05-02-2024,08-02-2024,North,No,,,31.66,2.02,10.64,64,Female,2024-02,3,0,31.66
O101849,C16411,P220645,Electronics,253.64,0.05,1,Debit Card,22-04-2024,26-04-2024,North,No,,,240.96,8.36,20.56,46,Other,2024-04,4,0,240.96
O101850,C15868,P218408,Sports,29.27,0,1,Debit Card,12-11-2024,17-11-2024,West,No,,,29.27,4.14,4.64,68,Female,2024-11,5,0,29.27
O101851,C16136,P212521,Sports,102.14,0,2,Credit Card,02-10-2023,08-10-2023,East,No,,,204.28,7.05,54.23,48,Male,2023-10,6,0,204.28
O101852,C16964,P221878,Fashion,51.34,0.05,1,UPI,09-05-2024,13-05-2024,West,No,,,48.77,6.36,10.71,38,Male,2024-05,4,0,48.77
O101853,C10454,P238221,Electronics,173.64,0,1,Credit Card,07-03-2025,11-03-2025,Central,No,,,173.64,9.09,11.75,47,Male,2025-03,4,0,173.64
O101854,C12953,P234595,Grocery,13.63,0,2,Debit Card,12-12-2023,16-12-2023,West,No,,,27.26,6.33,-4.15,53,Female,2023-12,4,0,27.26
O101855,C11708,P221086,Fashion,11.09,0.1,1,UPI,23-03-2025,27-03-2025,North,No,,,9.98,3.77,-0.28,48,Male,2025-03,4,0,9.98
O101856,C13472,P216923,Electronics,376.67,0,1,UPI,01-12-2024,07-12-2024,East,No,,,376.67,8.25,36.95,27,Female,2024-12,6,0,376.67
O101857,C12969,P216225,Sports,233.25,0,1,Credit Card,31-08-2025,04-09-2025,West,No,,,233.25,6.64,63.33,63,Male,2025-08,4,0,233.25
O101858,C13028,P207202,Fashion,36.41,0,3,Debit Card,15-03-2025,19-03-2025,West,No,,,109.23,7.9,30.33,49,Male,2025-03,4,0,109.23
O101859,C17643,P230139,Home,200.43,0.1,1,Debit Card,14-11-2023,18-11-2023,West,No,,,180.39,6.88,43.63,48,Female,2023-11,4,0,180.39
O101860,C14797,P231974,Electronics,378.12,0,1,Credit Card,11-04-2025,15-04-2025,West,No,,,378.12,12.34,33.03,37,Male,2025-04,4,0,378.12
O101861,C12681,P226941,Grocery,1.04,0,1,Credit Card,29-07-2024,02-08-2024,North,No,,,1.04,0.57,-0.49,39,Female,2024-07,4,0,1.04
O101862,C13629,P237206,Home,27.13,0.05,1,UPI,23-07-2025,26-07-2025,Central,No,,,25.77,3.89,3.33,56,Female,2025-07,3,0,25.77
O101863,C15695,P219885,Grocery,20.63,0,2,Debit Card,18-04-2025,22-04-2025,South,No,,,41.26,5.38,-2.08,21,Male,2025-04,4,0,41.26
O101864,C14225,P244907,Home,15.44,0,1,Credit Card,16-08-2025,21-08-2025,South,No,,,15.44,3.66,0.66,67,Male,2025-08,5,0,15.44
O101865,C13067,P211218,Fashion,158.85,0.05,1,Credit Card,26-05-2024,31-05-2024,West,No,,,150.91,6.51,46.31,45,Female,2024-05,5,0,150.91
O101866,C15941,P245692,Grocery,30.56,0,1,Debit Card,18-05-2025,23-05-2025,North,No,,,30.56,5.59,-3.15,65,Female,2025-05,5,0,30.56
O101867,C11386,P228750,Fashion,27.13,0,1,Credit Card,21-07-2024,27-07-2024,West,No,,,27.13,3.99,5.51,21,Male,2024-07,6,0,27.13
O101868,C13776,P231612,Home,58.93,0,1,Debit Card,28-06-2024,02-07-2024,North,No,,,58.93,6.36,10.14,66,Female,2024-06,4,0,58.93
O101869,C12866,P206716,Electronics,358.48,0.1,1,Credit Card,24-02-2025,03-03-2025,West,No,,,322.63,7.42,31.3,68,Female,2025-02,7,0,322.63
O101870,C14788,P216088,Grocery,13.46,0,1,Wallet,22-09-2023,26-09-2023,West,No,,,13.46,4.45,-3.37,67,Male,2023-09,4,0,13.46
O101871,C13363,P231001,Electronics,80.31,0.3,2,PayPal,08-10-2023,12-10-2023,West,No,,,112.43,9.03,4.46,44,Female,2023-10,4,0,112.43
O101872,C15490,P239586,Toys,6.77,0,1,Credit Card,18-01-2025,24-01-2025,South,No,,,6.77,1.68,1.03,39,Female,2025-01,6,0,6.77
O101873,C14889,P222584,Beauty,27.79,0.15,2,Debit Card,22-10-2024,26-10-2024,North,No,,,47.24,4.23,17.03,65,Female,2024-10,4,0,47.24
O101874,C14124,P204286,Electronics,574.32,0.05,1,Debit Card,23-03-2024,27-03-2024,West,Yes,19-04-2024,Defective,545.6,9.25,56.22,60,Male,2024-03,4,1,0
O101875,C10148,P204739,Electronics,119.29,0.15,3,Credit Card,27-06-2024,05-07-2024,South,No,,,304.19,7.58,28.92,41,Male,2024-06,8,0,304.19
O101876,C13850,P230158,Grocery,16.94,0.05,1,PayPal,07-11-2024,11-11-2024,Central,No,,,16.09,6.06,-4.77,55,Female,2024-11,4,0,16.09
O101877,C15415,P234857,Sports,210.98,0,1,COD,31-07-2024,05-08-2024,South,No,,,210.98,5.56,57.73,36,Male,2024-07,5,0,210.98
O101878,C12058,P205605,Sports,22.33,0,1,UPI,25-07-2025,30-07-2025,South,No,,,22.33,5.27,1.43,69,Male,2025-07,5,0,22.33
O101879,C17679,P239590,Home,86.13,0.1,1,COD,11-01-2024,17-01-2024,East,No,,,77.52,7.48,14.23,56,Female,2024-01,6,0,77.52
O101880,C16819,P203321,Fashion,98.46,0.05,1,Debit Card,10-03-2025,15-03-2025,South,No,,,93.54,6.96,25.78,50,Male,2025-03,5,0,93.54
